pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,discoverymethod,disc_year,pl_orbsmax,rowupdate
Kepler-1086 b,Kepler-1086,18.78425728,2.44,,,,4350.0,0.66,0.7,Transit,2016,,2016-05-06
Kepler-1086 b,Kepler-1086,18.78425728,2.27,,0.0,415.0,4137.0,0.612,0.624,Transit,2016,0.1183,2014-11-21
Kepler-1087 b,Kepler-1087,0.6938442381,,,,,5267.04,1.07347,0.9,Transit,2016,,2019-04-16
Kepler-1087 b,Kepler-1087,0.693842661,0.83,,0.0,2161.0,5457.0,1.196,0.903,Transit,2016,0.0148,2017-05-08
Kepler-1087 b,Kepler-1087,0.693842855,0.82,,0.0,2135.0,5582.0,1.158,1.001,Transit,2016,0.0154,2014-11-21
Kepler-1087 b,Kepler-1087,0.693842661,,,,,5267.04,1.07347,0.9,Transit,2016,,2018-09-25
Kepler-1087 b,Kepler-1087,0.693842855,0.82,,0.0,2135.0,5582.0,1.158,1.001,Transit,2016,0.0154,2015-08-25
Kepler-1087 b,Kepler-1087,0.6938521,0.66,,0.0,1950.0,5434.0,0.93,0.821,Transit,2016,0.014,2013-10-28
Kepler-1087 b,Kepler-1087,0.693842855,0.82,,0.0,2135.0,5582.0,1.158,1.001,Transit,2016,0.0154,2014-11-18
Kepler-1087 b,Kepler-1087,0.693842855,0.61,,,,5589.0,0.94,0.96,Transit,2016,,2016-05-06
Kepler-1087 b,Kepler-1087,,0.676,,,,5476.0,0.974,,Transit,2016,,2018-09-04
Kepler-1087 b,Kepler-1087,0.693842855,0.683,,,,5476.0,0.967,1.037,Transit,2016,0.01554,2024-12-05
Kepler-358 c,Kepler-358,83.4887405,,,,,5496.97,0.940506,0.96,Transit,2014,,2018-09-25
Kepler-358 c,Kepler-358,83.488369,2.85,,,,5908.0,0.954,,Transit,2014,0.381,2014-05-14
Kepler-358 c,Kepler-358,83.4887405,2.95,,0.0,411.0,5910.0,0.94,1.032,Transit,2014,0.3779,2017-05-08
Kepler-358 c,Kepler-358,83.48923341,,,,,5496.97,0.940506,0.96,Transit,2014,,2016-07-26
Kepler-358 c,Kepler-358,83.4886218,3.28,,,,5571.0,0.91,0.94,Transit,2014,,2016-05-06
Kepler-358 c,Kepler-358,83.4886218,3.39,,0.0,411.0,5910.0,0.94,1.032,Transit,2014,0.3779,2014-11-21
Kepler-358 c,Kepler-358,83.4886218,3.39,,0.0,411.0,5910.0,0.94,1.032,Transit,2014,0.3779,2015-08-25
Kepler-358 c,Kepler-358,83.4891249248,,,,,5496.97,0.940506,0.96,Transit,2014,,2019-04-16
Kepler-358 c,Kepler-358,83.4875,2.7,,0.0,400.0,5870.0,0.89,0.998,Transit,2014,0.374,2013-10-28
Kepler-358 c,Kepler-358,83.4886218,3.39,,0.0,411.0,5910.0,0.94,1.032,Transit,2014,0.3779,2014-11-18
Kepler-358 c,Kepler-358,,2.911,,,,5908.0,0.928,,Transit,2014,,2018-09-04
Kepler-353 c,Kepler-353,8.411,1.6,,,,3903.0,0.523,0.541,Transit,2014,,2016-03-02
Kepler-353 c,Kepler-353,8.41100305,,,,,3915.0,0.633367,0.614503,Transit,2014,,2018-09-25
Kepler-353 c,Kepler-353,8.41100287,1.89,,,,3985.0,0.56,0.58,Transit,2014,,2016-05-06
Kepler-353 c,Kepler-353,,2.13,,,,3758.0,0.64,,Transit,2014,,2018-09-04
Kepler-353 c,Kepler-353,8.410953,1.51,,0.0,510.0,4090.0,0.528,0.553,Transit,2014,0.066,2013-10-28
Kepler-353 c,Kepler-353,8.41100287,1.76,,0.0,485.0,3903.0,0.523,0.541,Transit,2014,0.066,2014-11-21
Kepler-353 c,Kepler-353,8.4110223562,,,,,3915.0,0.633367,0.614503,Transit,2014,,2019-04-16
Kepler-353 c,Kepler-353,8.41102527,1.51,,,,3915.0,0.633367,0.614503,Transit,2014,,2015-11-18
Kepler-353 c,Kepler-353,8.41102098,,,,,3915.0,0.633367,0.614503,Transit,2014,,2016-07-26
Kepler-353 c,Kepler-353,8.41100305,1.8,,0.0,472.0,3757.0,0.539,0.552,Transit,2014,0.0665,2017-05-08
Kepler-353 c,Kepler-353,,1.727,,,,3909.0,0.565,0.605,Transit,2014,,2016-02-10
Kepler-353 c,Kepler-353,8.41100287,1.76,,0.0,485.0,3903.0,0.523,0.541,Transit,2014,0.066,2015-08-25
Kepler-353 c,Kepler-353,8.410894,1.38,,,,3903.0,0.504,,Transit,2014,0.065,2014-05-14
Kepler-353 c,Kepler-353,8.41100287,1.76,,0.0,485.0,3903.0,0.523,0.541,Transit,2014,0.066,2014-11-18
Kepler-1790 b,Kepler-1790,31.5888952,2.02,,0.0,606.0,6108.0,1.03,1.132,Transit,2021,0.2039,2015-08-25
Kepler-1790 b,Kepler-1790,31.5888979,,,,,6108.0,1.38843,1.15,Transit,2021,,2018-09-25
Kepler-1790 b,Kepler-1790,31.58885167,,,,,6108.0,1.38843,1.15,Transit,2021,,2016-07-26
Kepler-1790 b,Kepler-1790,31.58844,1.97,,0.0,588.0,6066.0,0.96,1.055,Transit,2021,0.199,2013-10-28
Kepler-1790 b,Kepler-1790,31.58889961,3.1446145,,,,5866.0,1.367,1.02,Transit,2021,,2021-12-05
Kepler-1790 b,Kepler-1790,31.5888952,2.02,,0.0,606.0,6108.0,1.03,1.132,Transit,2021,0.2039,2014-11-21
Kepler-1790 b,Kepler-1790,31.5888952,2.02,,0.0,606.0,6108.0,1.03,1.132,Transit,2021,0.2039,2014-11-18
Kepler-1790 b,Kepler-1790,31.5888952,2.676,,,,6005.0,1.363,1.235,Transit,2021,0.20989,2024-12-05
Kepler-1790 b,Kepler-1790,31.5888979,2.59,,0.0,682.0,5866.0,1.367,1.02,Transit,2021,0.197,2017-05-08
Kepler-1791 b,Kepler-1791,7.72087,2.2,,0.0,1097.0,6238.0,1.25,1.11,Transit,2021,0.079,2013-10-28
Kepler-1791 b,Kepler-1791,7.72085047,,,,,6122.0,1.17967,,Transit,2021,,2018-09-25
Kepler-1791 b,Kepler-1791,7.72084349,1.96,,0.0,1077.0,6218.0,1.168,0.972,Transit,2021,0.0758,2015-08-25
Kepler-1791 b,Kepler-1791,7.72084349,1.96,,0.0,1077.0,6218.0,1.168,0.972,Transit,2021,0.0758,2014-11-21
Kepler-1791 b,Kepler-1791,7.72084349,1.96,,0.0,1077.0,6218.0,1.168,0.972,Transit,2021,0.0758,2014-11-18
Kepler-1791 b,Kepler-1791,7.720860004,3.12103321,,,,5887.0,1.177,0.985,Transit,2021,,2021-12-05
Kepler-1791 b,Kepler-1791,7.72085047,2.53,,0.0,1021.0,5887.0,1.177,0.985,Transit,2021,0.0761,2017-05-08
Kepler-1791 b,Kepler-1791,7.72085515,,,,,6122.0,1.17967,,Transit,2021,,2016-07-26
Kepler-1792 b,Kepler-1792,4.195775379,3.03,,0.0,1047.0,5229.0,1.005,0.878,Transit,2021,0.0488,2014-11-18
Kepler-1792 b,Kepler-1792,4.1957798,2.51990972,,,,5229.0,1.005,0.878,Transit,2021,,2021-12-05
Kepler-1792 b,Kepler-1792,4.19577385,3.02,,0.0,1047.0,5229.0,1.005,0.878,Transit,2021,0.0488,2017-05-08
Kepler-1792 b,Kepler-1792,4.195775379,3.03,,0.0,1047.0,5229.0,1.005,0.878,Transit,2021,0.0488,2014-11-21
Kepler-1792 b,Kepler-1792,4.195775379,3.03,,0.0,1047.0,5229.0,1.005,0.878,Transit,2021,0.0488,2015-08-25
Kepler-1792 b,Kepler-1792,4.19577385,,,,,4985.0,0.746776,0.825,Transit,2021,,2018-09-25
Kepler-1792 b,Kepler-1792,4.195803,3.5,,0.0,1039.0,5029.0,1.12,0.99,Transit,2021,0.051,2013-10-28
Kepler-1792 b,Kepler-1792,4.19577247,,,,,4985.0,0.746776,0.825,Transit,2021,,2016-07-26
Kepler-60 b,Kepler-60,7.1329472,1.64,,0.0,1102.0,5862.0,1.307,0.973,Transit,2012,0.0719,2017-05-08
Kepler-60 b,Kepler-60,,1.848,,,,5834.0,1.471,,Transit,2012,,2018-09-04
Kepler-60 b,Kepler-60,7.13294363,1.67,,,,5961.0,1.28,1.09,Transit,2012,,2016-05-06
Kepler-60 b,Kepler-60,7.133,1.6,3.7,,,,,1.0,Transit,2012,,2018-06-26
Kepler-60 b,Kepler-60,7.1329472,,,,,5883.0,1.47227,1.07,Transit,2012,,2018-09-25
Kepler-60 b,Kepler-60,7.13294363,1.97,,0.0,1202.0,6200.0,1.448,1.105,Transit,2012,0.075,2015-08-25
Kepler-60 b,Kepler-60,7.1316185,2.28,,,,5915.0,1.5,1.11,Transit,2012,,2021-09-20
Kepler-60 b,Kepler-60,7.131618,2.2,,0.0,1205.0,6180.0,1.47,1.12,Transit,2012,0.075,2013-10-28
Kepler-60 b,Kepler-60,7.13294363,1.97,,0.0,1202.0,6200.0,1.448,1.105,Transit,2012,0.075,2014-11-21
Kepler-60 b,Kepler-60,7.1,1.889,5.26,,,6024.0,1.434,1.131,Transit,2012,,2024-06-10
Kepler-60 b,Kepler-60,7.131,2.2,23.1,,,,1.448,1.1,Transit,2012,,2016-04-13
Kepler-60 b,Kepler-60,7.13294363,1.97,,0.0,1202.0,6200.0,1.448,1.105,Transit,2012,0.075,2014-11-18
Kepler-60 b,Kepler-60,7.132,,4.1,0.0108,,5883.0,1.47227,1.07,Transit,2012,0.07497,2016-04-13
Kepler-60 b,Kepler-60,7.13294363,1.951,,,,5834.0,1.433,1.0,Transit,2012,0.07255,2024-12-05
Kepler-60 b,Kepler-60,7.1334,1.71,4.19,,,5905.0,1.257,1.041,Transit,2012,,2016-04-13
Kepler-110 c,Kepler-110,31.71982498,3.54,,0.0,786.0,5887.0,1.843,1.075,Transit,2014,0.201,2015-08-25
Kepler-110 c,Kepler-110,31.71982498,3.54,,0.0,786.0,5887.0,1.843,1.075,Transit,2014,0.201,2014-11-18
Kepler-110 c,Kepler-110,31.71982498,2.37,,,,5956.0,1.234,0.989,Transit,2014,0.19551,2024-12-05
Kepler-110 c,Kepler-110,31.71982498,3.54,,0.0,786.0,5887.0,1.843,1.075,Transit,2014,0.201,2014-11-21
Kepler-110 c,Kepler-110,31.71987,3.59,,0.0,731.0,5899.0,1.58,1.067,Transit,2014,0.2,2013-10-28
Kepler-110 c,Kepler-110,31.71981013,,,,,6032.33,1.25797,1.12,Transit,2014,,2018-09-25
Kepler-110 c,Kepler-110,31.71981013,3.09,,0.0,743.0,5869.0,1.626,1.019,Transit,2014,0.1975,2017-05-08
Kepler-110 c,Kepler-110,31.71989182,,,,,6032.33,1.25797,1.12,Transit,2014,,2016-07-26
Kepler-110 c,Kepler-110,31.719775,2.21,,,,5960.0,1.149,,Transit,2014,0.198,2014-05-14
Kepler-110 c,Kepler-110,31.7197779765,,,,,6032.33,1.25797,1.12,Transit,2014,,2019-04-16
Kepler-110 c,Kepler-110,31.71982498,2.87,,,,6056.0,1.46,1.15,Transit,2014,,2016-05-06
Kepler-110 c,Kepler-110,,2.379,,,,5956.0,1.251,,Transit,2014,,2018-09-04
Kepler-1088 b,Kepler-1088,23.1274171,1.44,,0.0,667.0,5865.0,1.066,1.024,Transit,2016,0.1602,2017-05-08
Kepler-1088 b,Kepler-1088,23.12748644,1.298,,,,5943.0,1.006,1.052,Transit,2016,0.16163,2024-12-05
Kepler-1088 b,Kepler-1088,,1.372,,,,5943.0,1.014,,Transit,2016,,2018-09-04
Kepler-1088 b,Kepler-1088,23.12744728,,,,,5864.52,1.07453,1.06,Transit,2016,,2016-07-26
Kepler-1088 b,Kepler-1088,23.12748644,1.36,,0.0,672.0,5930.0,1.052,1.007,Transit,2016,0.1593,2014-11-18
Kepler-1088 b,Kepler-1088,23.1274171,,,,,5864.52,1.07453,1.06,Transit,2016,,2018-09-25
Kepler-1088 b,Kepler-1088,23.12748644,1.36,,0.0,672.0,5930.0,1.052,1.007,Transit,2016,0.1593,2014-11-21
Kepler-1088 b,Kepler-1088,23.12748644,1.36,,0.0,672.0,5930.0,1.052,1.007,Transit,2016,0.1593,2015-08-25
Kepler-1088 b,Kepler-1088,23.1273295248,,,,,5864.52,1.07453,1.06,Transit,2016,,2019-04-16
Kepler-1088 b,Kepler-1088,23.12748644,1.42,,,,5975.0,1.08,1.08,Transit,2016,,2016-05-06
Kepler-1088 b,Kepler-1088,23.1276,1.6,,0.0,765.0,6223.0,1.28,1.115,Transit,2016,0.165,2013-10-28
Kepler-1089 b,Kepler-1089,,1.644,,,,3889.0,0.562,,Transit,2016,,2018-09-04
Kepler-1089 b,Kepler-1089,5.132485618,1.85,,0.0,531.0,3688.0,0.497,0.511,Transit,2016,0.0466,2014-11-18
Kepler-1089 b,Kepler-1089,5.132486123,1.69,,0.0,584.0,3879.0,0.578,0.619,Transit,2016,0.0497,2017-05-08
Kepler-1089 b,Kepler-1089,5.132485618,1.83,,,,3753.0,0.49,0.52,Transit,2016,,2016-05-06
Kepler-1089 b,Kepler-1089,5.13248544,,,,,3672.0,0.554903,0.549644,Transit,2016,,2016-07-26
Kepler-1089 b,Kepler-1089,5.132486123,,,,,3672.0,0.554903,0.549644,Transit,2016,,2018-09-25
Kepler-1089 b,Kepler-1089,5.132485618,1.85,,0.0,531.0,3688.0,0.497,0.511,Transit,2016,0.0466,2015-08-25
Kepler-1089 b,Kepler-1089,5.132541,1.5,,0.0,562.0,3834.0,0.5,0.46,Transit,2016,0.045,2013-10-28
Kepler-1089 b,Kepler-1089,5.132485618,1.85,,0.0,531.0,3688.0,0.497,0.511,Transit,2016,0.0466,2014-11-21
Kepler-1089 b,Kepler-1089,5.1323532092,,,,,3672.0,0.554903,0.549644,Transit,2016,,2019-04-16
Kepler-1995 b,Kepler-1995,73.7579317,4.23,,0.0,375.0,5029.0,0.93,0.847,Transit,2023,0.3259,2015-08-25
Kepler-1995 b,Kepler-1995,73.75794221,,,,,4693.0,0.797914,0.75,Transit,2023,,2016-07-26
Kepler-1995 b,Kepler-1995,73.7579317,4.23,,0.0,375.0,5029.0,0.93,0.847,Transit,2023,0.3259,2014-11-21
Kepler-1995 b,Kepler-1995,73.7579317,3.347,,,,4883.0,0.736,0.82,Transit,2023,0.32233,2024-12-05
Kepler-1995 b,Kepler-1995,73.75779724,4.6170001,,,,5029.0,0.93,0.847,Transit,2023,,2023-05-16
Kepler-1995 b,Kepler-1995,73.7571,5.4,,0.0,391.0,4836.0,1.14,0.95,Transit,2023,0.338,2013-10-28
Kepler-1995 b,Kepler-1995,73.7578875,4.28,,0.0,375.0,5029.0,0.93,0.847,Transit,2023,0.3259,2017-05-08
Kepler-1995 b,Kepler-1995,73.7578875,,,,,4693.0,0.797914,0.75,Transit,2023,,2018-09-25
Kepler-1995 b,Kepler-1995,73.7579317,4.23,,0.0,375.0,5029.0,0.93,0.847,Transit,2023,0.3259,2014-11-18
Kepler-1793 b,Kepler-1793,8.779999733,3.79037518,,,,5191.0,0.764,0.85,Transit,2021,,2021-12-05
Kepler-1793 b,Kepler-1793,8.77997349,2.12,,0.0,713.0,5191.0,0.764,0.85,Transit,2021,0.0787,2017-05-08
Kepler-1793 b,Kepler-1793,8.77995434,2.91,,0.0,714.0,5189.0,0.765,0.845,Transit,2021,0.0786,2014-11-18
Kepler-1793 b,Kepler-1793,8.77998204,,,,,5300.76,0.905795,0.91,Transit,2021,,2016-07-26
Kepler-1793 b,Kepler-1793,8.77988,2.55,,0.0,698.0,5159.0,0.72,0.798,Transit,2021,0.077,2013-10-28
Kepler-1793 b,Kepler-1793,8.77995434,2.91,,0.0,714.0,5189.0,0.765,0.845,Transit,2021,0.0786,2014-11-21
Kepler-1793 b,Kepler-1793,8.77995434,2.91,,0.0,714.0,5189.0,0.765,0.845,Transit,2021,0.0786,2015-08-25
Kepler-1793 b,Kepler-1793,8.77997349,,,,,5300.76,0.905795,0.91,Transit,2021,,2018-09-25
Kepler-359 c,Kepler-359,57.6899118,5.94,,,,6090.0,1.19,1.14,Transit,2014,,2016-05-06
Kepler-359 c,Kepler-359,57.6899118,5.15,,0.0,507.0,6210.0,1.033,1.093,Transit,2014,0.3015,2015-08-25
Kepler-359 c,Kepler-359,57.6895695163,,,,,5683.0,0.923027,1.01,Transit,2014,,2019-04-16
Kepler-359 c,Kepler-359,57.6899118,5.15,,0.0,507.0,6210.0,1.033,1.093,Transit,2014,0.3015,2014-11-18
Kepler-359 c,Kepler-359,57.68802,4.3,,,,6248.0,1.086,,Transit,2014,0.307,2014-05-14
Kepler-359 c,Kepler-359,57.68696,3.6,,0.0,435.0,5999.0,0.81,1.06,Transit,2014,0.298,2013-10-28
Kepler-359 c,Kepler-359,57.6899118,5.15,,0.0,507.0,6210.0,1.033,1.093,Transit,2014,0.3015,2014-11-21
Kepler-359 c,Kepler-359,57.6896212,,,,,5683.0,0.923027,1.01,Transit,2014,,2018-09-25
Kepler-359 c,Kepler-359,57.6896212,5.14,,0.0,512.0,6228.0,1.049,1.107,Transit,2014,0.3025,2017-05-08
Kepler-359 c,Kepler-359,57.6899118,4.143,,,,5585.0,0.835,0.827,Transit,2014,0.27439,2024-12-05
Kepler-359 c,Kepler-359,57.68983612,,,,,5683.0,0.923027,1.01,Transit,2014,,2016-07-26
Kepler-359 c,Kepler-359,57.693,4.8,2.9,,,,,1.1,Transit,2014,,2018-06-26
Kepler-1090 c,Kepler-1090,42.42548,2.8,,0.0,477.0,5379.0,0.9,0.811,Transit,2021,0.222,2013-10-28
Kepler-1090 c,Kepler-1090,42.4267342,3.08,,0.0,482.0,5403.0,0.906,0.8,Transit,2021,0.2212,2015-08-25
Kepler-1090 c,Kepler-1090,42.42720032,3.29265785,,,,5330.0,1.013,0.869,Transit,2021,,2021-12-05
Kepler-1090 c,Kepler-1090,42.4269647,3.44,,0.0,496.0,5330.0,1.013,0.869,Transit,2021,0.2274,2017-05-08
Kepler-1090 c,Kepler-1090,42.4267342,3.367,,,,5325.0,0.992,0.857,Transit,2021,0.22622,2024-12-05
Kepler-1090 c,Kepler-1090,42.4267342,3.08,,0.0,482.0,5403.0,0.906,0.8,Transit,2021,0.2212,2014-11-21
Kepler-1090 c,Kepler-1090,42.4267342,3.08,,0.0,482.0,5403.0,0.906,0.8,Transit,2021,0.2212,2014-11-18
Kepler-1090 c,Kepler-1090,42.4269647,,,,,5217.0,1.03475,0.89,Transit,2021,,2018-09-25
Kepler-1090 c,Kepler-1090,42.42685448,,,,,5217.0,1.03475,0.89,Transit,2021,,2016-07-26
Kepler-1091 b,Kepler-1091,1.4347424948,,,,,5885.0,1.0543,1.07,Transit,2016,,2019-04-16
Kepler-1091 b,Kepler-1091,1.434741564,1.09,,0.0,1426.0,5672.0,0.754,0.81,Transit,2016,0.0232,2014-11-21
Kepler-1091 b,Kepler-1091,1.434779,1.11,,0.0,1476.0,5734.0,0.85,0.959,Transit,2016,0.025,2013-10-28
Kepler-1091 b,Kepler-1091,1.434741564,1.09,,0.0,1426.0,5672.0,0.754,0.81,Transit,2016,0.0232,2015-08-25
Kepler-1091 b,Kepler-1091,,1.465,,,,5806.0,1.041,,Transit,2016,,2018-09-04
Kepler-1091 b,Kepler-1091,1.434745129,,,,,5885.0,1.0543,1.07,Transit,2016,,2018-09-25
Kepler-1091 b,Kepler-1091,1.434745129,1.5,,0.0,1664.0,5806.0,1.064,1.037,Transit,2016,0.0252,2017-05-08
Kepler-1091 b,Kepler-1091,1.434741564,1.09,,0.0,1426.0,5672.0,0.754,0.81,Transit,2016,0.0232,2014-11-18
Kepler-1091 b,Kepler-1091,1.434741564,1.46,,,,5851.0,1.03,1.01,Transit,2016,,2016-05-06
Kepler-113 b,Kepler-113,4.75400115,2.001,7.52748,0.0,,,,0.792,Transit,2014,0.0511942399,2024-02-21
Kepler-113 b,Kepler-113,4.753994,2.07,,0.0,773.0,4725.0,0.687,0.745,Transit,2014,0.05,2013-10-28
Kepler-113 b,Kepler-113,4.754004254,,,,,4711.0,0.773456,0.754,Transit,2014,,2019-04-16
Kepler-113 b,Kepler-113,4.75400115,1.9,,0.0,770.0,4591.0,0.709,0.696,Transit,2014,0.0491,2015-08-25
Kepler-113 b,Kepler-113,4.75400072,,,,,4711.0,0.773456,0.754,Transit,2014,,2018-09-25
Kepler-113 b,Kepler-113,4.75400115,2.001,,,,4791.0,0.745,0.792,Transit,2014,0.05123,2024-12-05
Kepler-113 b,Kepler-113,4.75400115,1.99,,,,4808.0,0.73,0.79,Transit,2014,,2016-05-06
Kepler-113 b,Kepler-113,,2.164,,,,4791.0,0.749,,Transit,2014,,2018-09-04
Kepler-113 b,Kepler-113,4.75400115,1.9,,0.0,770.0,4591.0,0.709,0.696,Transit,2014,0.0491,2014-11-18
Kepler-113 b,Kepler-113,4.75400072,2.0,,0.0,775.0,4728.0,0.693,0.768,Transit,2014,0.0502,2017-05-08
Kepler-113 b,Kepler-113,4.75400122,,,,,4711.0,0.773456,0.754,Transit,2014,,2016-07-26
Kepler-113 b,Kepler-113,4.754,1.82,11.7,,,4725.0,0.69,0.75,Transit,2014,,2014-05-14
Kepler-113 b,Kepler-113,4.75400115,1.9,,0.0,770.0,4591.0,0.709,0.696,Transit,2014,0.0491,2014-11-21
Kepler-1794 b,Kepler-1794,9.762980461,1.79426276,,,,5052.0,0.816,0.773,Transit,2021,,2021-12-05
Kepler-1794 b,Kepler-1794,9.76293188,,,,,4940.0,0.675927,0.812,Transit,2021,,2016-07-26
Kepler-1794 b,Kepler-1794,9.7629522,1.96,,0.0,703.0,5052.0,0.816,0.773,Transit,2021,0.0821,2014-11-21
Kepler-1794 b,Kepler-1794,9.76283,1.7,,0.0,661.0,4999.0,0.73,0.73,Transit,2021,0.081,2013-10-28
Kepler-1794 b,Kepler-1794,9.76293284,1.94,,0.0,703.0,5052.0,0.816,0.773,Transit,2021,0.0821,2017-05-08
Kepler-1794 b,Kepler-1794,9.7629522,1.96,,0.0,703.0,5052.0,0.816,0.773,Transit,2021,0.0821,2015-08-25
Kepler-1794 b,Kepler-1794,9.76293284,,,,,4940.0,0.675927,0.812,Transit,2021,,2018-09-25
Kepler-1794 b,Kepler-1794,9.7629522,1.96,,0.0,703.0,5052.0,0.816,0.773,Transit,2021,0.0821,2014-11-18
Kepler-1092 b,Kepler-1092,58.6017925,2.07,,,,5862.0,1.0,0.99,Transit,2016,,2016-05-06
Kepler-1092 b,Kepler-1092,58.6017925,2.15,,0.0,508.0,6250.0,1.019,1.038,Transit,2016,0.2996,2014-11-21
Kepler-1092 b,Kepler-1092,58.6017925,2.15,,0.0,508.0,6250.0,1.019,1.038,Transit,2016,0.2996,2015-08-25
Kepler-1092 b,Kepler-1092,58.6003,2.3,,0.0,510.0,6248.0,1.05,1.12,Transit,2016,0.306,2013-10-28
Kepler-1092 b,Kepler-1092,58.60136304,,,,,5871.16,1.07928,1.06,Transit,2016,,2016-07-26
Kepler-1092 b,Kepler-1092,58.601926,,,,,5871.16,1.07928,1.06,Transit,2016,,2018-09-25
Kepler-1092 b,Kepler-1092,,2.142,,,,6245.0,1.057,,Transit,2016,,2018-09-04
Kepler-1092 b,Kepler-1092,58.6016247303,,,,,5871.16,1.07928,1.06,Transit,2016,,2019-04-16
Kepler-1092 b,Kepler-1092,58.601926,2.06,,0.0,508.0,6250.0,1.019,1.038,Transit,2016,0.2996,2017-05-08
Kepler-1092 b,Kepler-1092,58.6017925,2.15,,0.0,508.0,6250.0,1.019,1.038,Transit,2016,0.2996,2014-11-18
Kepler-1093 b,Kepler-1093,25.0823402,2.26,,0.0,776.0,6429.0,1.262,1.011,Transit,2016,0.1685,2017-05-08
Kepler-1093 b,Kepler-1093,25.08282784,,,,,6343.61,1.40659,1.26,Transit,2016,,2016-07-26
Kepler-1093 b,Kepler-1093,25.0824626,1.95,,,,6166.0,1.2,1.13,Transit,2016,,2016-05-06
Kepler-1093 b,Kepler-1093,25.0824626,2.352,,,,6314.0,1.461,1.144,Transit,2016,0.17543,2024-12-05
Kepler-1093 b,Kepler-1093,25.0822766683,,,,,6343.61,1.40659,1.26,Transit,2016,,2019-04-16
Kepler-1093 b,Kepler-1093,25.0824626,2.03,,0.0,776.0,6429.0,1.262,1.011,Transit,2016,0.1685,2014-11-21
Kepler-1093 b,Kepler-1093,25.08272,2.1,,0.0,795.0,6456.0,1.39,1.203,Transit,2016,0.178,2013-10-28
Kepler-1093 b,Kepler-1093,25.0824626,2.03,,0.0,776.0,6429.0,1.262,1.011,Transit,2016,0.1685,2014-11-18
Kepler-1093 b,Kepler-1093,25.0823402,,,,,6343.61,1.40659,1.26,Transit,2016,,2018-09-25
Kepler-1093 b,Kepler-1093,25.0824626,2.03,,0.0,776.0,6429.0,1.262,1.011,Transit,2016,0.1685,2015-08-25
Kepler-1094 b,Kepler-1094,,3.059,,,,5779.0,1.165,,Transit,2016,,2018-09-04
Kepler-1094 b,Kepler-1094,78.1000231,2.65,,0.0,447.0,6153.0,0.993,1.065,Transit,2016,0.3653,2014-11-18
Kepler-1094 b,Kepler-1094,78.0998908,3.37,,0.0,480.0,5779.0,1.284,1.039,Transit,2016,0.3625,2017-05-08
Kepler-1094 b,Kepler-1094,78.09953284,,,,,5675.41,1.26973,1.01,Transit,2016,,2016-07-26
Kepler-1094 b,Kepler-1094,78.1000231,2.65,,0.0,447.0,6153.0,0.993,1.065,Transit,2016,0.3653,2015-08-25
Kepler-1094 b,Kepler-1094,78.1000231,3.18,,,,6112.0,1.21,1.14,Transit,2016,,2016-05-06
Kepler-1094 b,Kepler-1094,78.0998795409,,,,,5675.41,1.26973,1.01,Transit,2016,,2019-04-16
Kepler-1094 b,Kepler-1094,78.0971,2.8,,0.0,446.0,6158.0,0.99,1.09,Transit,2016,0.368,2013-10-28
Kepler-1094 b,Kepler-1094,78.1000231,2.65,,0.0,447.0,6153.0,0.993,1.065,Transit,2016,0.3653,2014-11-21
Kepler-1094 b,Kepler-1094,78.0998908,,,,,5675.41,1.26973,1.01,Transit,2016,,2018-09-25
Kepler-1095 b,Kepler-1095,4.27103091,1.24,,0.0,1108.0,5984.0,0.906,0.993,Transit,2016,0.0514,2014-11-21
Kepler-1095 b,Kepler-1095,4.27103727,1.22,,0.0,1108.0,5984.0,0.906,0.993,Transit,2016,0.0514,2017-05-08
Kepler-1095 b,Kepler-1095,4.271024,1.29,,0.0,1115.0,5983.0,0.93,1.03,Transit,2016,0.052,2013-10-28
Kepler-1095 b,Kepler-1095,4.27103091,1.21,,,,5658.0,0.92,0.94,Transit,2016,,2016-05-06
Kepler-1095 b,Kepler-1095,4.2710280225,,,,,5606.38,0.95249,0.99,Transit,2016,,2019-04-16
Kepler-1095 b,Kepler-1095,4.27103091,1.24,,0.0,1108.0,5984.0,0.906,0.993,Transit,2016,0.0514,2015-08-25
Kepler-1095 b,Kepler-1095,4.27103727,,,,,5606.38,0.95249,0.99,Transit,2016,,2018-09-25
Kepler-1095 b,Kepler-1095,4.27103091,1.24,,0.0,1108.0,5984.0,0.906,0.993,Transit,2016,0.0514,2014-11-18
Kepler-85 b,Kepler-85,8.305377,,6.40173,,,,0.863,0.947,Transit,2012,,2025-04-16
Kepler-85 b,Kepler-85,8.3055997633,,,,,5495.0,0.864111,0.96,Transit,2012,,2019-04-16
Kepler-85 b,Kepler-85,8.305992,1.99,,0.0,814.0,5666.0,0.84,0.941,Transit,2012,0.079,2013-10-28
Kepler-85 b,Kepler-85,8.3,1.778,1.84,0.02,,5505.2,0.875,0.928,Transit,2012,,2024-06-10
Kepler-85 b,Kepler-85,8.30537702,1.69,,0.0,809.0,5435.0,0.873,0.87,Transit,2012,0.0766,2017-05-08
Kepler-85 b,Kepler-85,8.306,1.97,,,,,1.24,0.92,Transit,2012,,2014-05-14
Kepler-85 b,Kepler-85,8.30537702,,,,,5495.0,0.864111,0.96,Transit,2012,,2018-09-25
