pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,discoverymethod,disc_year,pl_orbsmax,rowupdate,pl_vol_earth,pl_mass_kg,pl_density,insolation_flux
Kepler-1297 b,Kepler-1297,1.68189002,0.98,,0.0,1682.0,6214.0,1.035,0.975,Transit,2016,0.0275,2015-08-25,1019505684479.8885,,,1902.8082157994922
Kepler-1297 b,Kepler-1297,1.681873,1.19,,0.0,1691.0,6242.0,1.09,1.1,Transit,2016,0.029,2013-10-28,1825375884784.873,,,1932.1763754014278
Kepler-1297 b,Kepler-1297,,1.349,,,797.0,5825.0,1.463,,Transit,2016,,2018-09-04,2659177170121.3228,,,
Kepler-1863 b,Kepler-1863,44.99760056,2.26309256,,,797.0,5871.0,0.983,1.097,Transit,2021,,2021-12-05,12555047934229.625,,,
Kepler-1863 b,Kepler-1863,44.9977478,1.946,,,797.0,5754.0,1.537,0.874,Transit,2021,0.23678,2024-12-05,7982518474773.16,,,41.6132698833131
Kepler-1863 b,Kepler-1863,44.9977478,1.48,,0.0,590.0,6112.0,1.168,0.953,Transit,2021,0.2438,2015-08-25,3511531517375.229,,,28.8566808044979
Kepler-1863 b,Kepler-1863,44.9977478,1.48,,0.0,590.0,6112.0,1.168,0.953,Transit,2021,0.2438,2014-11-18,3511531517375.229,,,28.8566808044979
Kepler-1863 b,Kepler-1863,44.9995,1.6,,0.0,588.0,6132.0,1.2,1.06,Transit,2021,0.253,2013-10-28,4436815531400.207,,,28.656605483908223
Kepler-1863 b,Kepler-1863,44.9977604,1.59,,0.0,508.0,5871.0,0.983,1.097,Transit,2021,0.2555,2017-05-08,4354144096299.6235,,,15.84412494514923
Kepler-1863 b,Kepler-1863,44.9977478,1.48,,0.0,590.0,6112.0,1.168,0.953,Transit,2021,0.2438,2014-11-21,3511531517375.229,,,28.8566808044979
Kepler-1298 b,Kepler-1298,,1.517,,,797.0,6238.0,2.227,,Transit,2016,,2018-09-04,3781535370453.407,,,
Kepler-1298 b,Kepler-1298,7.12811928,1.494,,,797.0,6238.0,2.201,1.414,Transit,2016,0.0814,2024-12-05,3612128709769.9995,,,997.3956443835192
Kepler-1298 b,Kepler-1298,7.12826,1.14,,0.0,1235.0,6461.0,1.46,1.229,Transit,2016,0.078,2013-10-28,1604818708411.325,,,550.0601471397329
Kepler-1298 b,Kepler-1298,7.12811928,1.04,,0.0,1261.0,6461.0,1.529,1.253,Transit,2016,0.0781,2015-08-25,1218460465310.7817,,,601.7368074746652
Kepler-1298 b,Kepler-1298,7.12811928,1.31,,,797.0,6339.0,2.0,1.45,Transit,2016,,2016-05-06,2435147720898.6875,,,
Kepler-1298 b,Kepler-1298,7.12815163,1.36,,0.0,1373.0,6311.0,1.994,1.443,Transit,2016,0.082,2017-05-08,2724759338221.1533,,,845.1037604722627
Kepler-1298 b,Kepler-1298,7.12811928,1.04,,0.0,1261.0,6461.0,1.529,1.253,Transit,2016,0.0781,2014-11-18,1218460465310.7817,,,601.7368074746652
Kepler-1298 b,Kepler-1298,7.12811928,1.04,,0.0,1261.0,6461.0,1.529,1.253,Transit,2016,0.0781,2014-11-21,1218460465310.7817,,,601.7368074746652
Kepler-514 b,Kepler-514,5.65179605,1.49,,0.0,1233.0,6292.0,1.267,1.098,Transit,2016,0.0642,2014-11-18,3583193237372.9927,,,549.9620722966542
Kepler-514 b,Kepler-514,,1.859,,,797.0,6155.0,1.34,,Transit,2016,,2018-09-04,6959044183369.2295,,,
Kepler-514 b,Kepler-514,5.651838,1.65,,0.0,1230.0,6282.0,1.28,1.13,Transit,2016,0.065,2013-10-28,4865900871335.73,,,544.1011759991478
Kepler-514 b,Kepler-514,5.65178922,2.03,,0.0,1248.0,6085.0,1.463,1.29,Transit,2016,0.0676,2017-05-08,9061488388768.22,,,578.538547560779
Kepler-514 b,Kepler-514,5.65179605,1.554,,,797.0,6155.0,1.323,1.176,Transit,2016,0.06559,2024-12-05,4065036672801.4995,,,526.079484489217
Kepler-514 b,Kepler-514,5.65179605,1.49,,0.0,1233.0,6292.0,1.267,1.098,Transit,2016,0.0642,2014-11-21,3583193237372.9927,,,549.9620722966542
Kepler-514 b,Kepler-514,5.65179605,1.49,,0.0,1233.0,6292.0,1.267,1.098,Transit,2016,0.0642,2015-08-25,3583193237372.9927,,,549.9620722966542
Kepler-514 b,Kepler-514,5.65179605,1.72,,,797.0,6106.0,1.44,1.28,Transit,2016,,2016-05-06,5511842069609.939,,,
Kepler-1299 b,Kepler-1299,19.9400874,2.98,,,797.0,5609.0,0.91,0.94,Transit,2016,,2016-05-06,28665545898983.94,,,
Kepler-1299 b,Kepler-1299,19.9401211,2.42,,0.0,588.0,5623.0,0.763,0.853,Transit,2016,0.1357,2017-05-08,15351737030513.44,,,28.474520859414323
Kepler-1299 b,Kepler-1299,19.9400874,2.47,,0.0,585.0,5609.0,0.755,0.827,Transit,2016,0.1351,2014-11-18,16323086585091.12,,,27.849645768376245
Kepler-1299 b,Kepler-1299,19.9400874,2.47,,0.0,585.0,5609.0,0.755,0.827,Transit,2016,0.1351,2015-08-25,16323086585091.12,,,27.849645768376245
Kepler-1299 b,Kepler-1299,,3.061,,,797.0,5619.0,0.965,,Transit,2016,,2018-09-04,31067149930707.75,,,
Kepler-1299 b,Kepler-1299,19.9399,2.45,,0.0,606.0,5658.0,0.83,0.938,Transit,2016,0.141,2013-10-28,15929776319998.26,,,31.993698089293265
Kepler-1299 b,Kepler-1299,19.9400874,2.47,,0.0,585.0,5609.0,0.755,0.827,Transit,2016,0.1351,2014-11-21,16323086585091.12,,,27.849645768376245
Kepler-1300 b,Kepler-1300,22.2419092,1.06,,0.0,798.0,6263.0,1.315,1.054,Transit,2016,0.1577,2015-08-25,1290116769273.9622,,,96.38567122389121
Kepler-1300 b,Kepler-1300,22.2419092,1.484,,,797.0,6021.0,1.834,1.104,Transit,2016,0.16005,2024-12-05,3540080414887.7524,,,155.47355348192335
Kepler-1300 b,Kepler-1300,22.2419092,1.06,,0.0,798.0,6263.0,1.315,1.054,Transit,2016,0.1577,2014-11-21,1290116769273.9622,,,96.38567122389121
Kepler-1300 b,Kepler-1300,22.2420032,2.04,,0.0,954.0,5979.0,2.164,1.219,Transit,2016,0.1655,2017-05-08,9196062766496.387,,,196.84638367378432
Kepler-1300 b,Kepler-1300,22.2419092,1.06,,0.0,798.0,6263.0,1.315,1.054,Transit,2016,0.1577,2014-11-18,1290116769273.9622,,,96.38567122389121
Kepler-1300 b,Kepler-1300,22.24138,1.37,,0.0,806.0,6266.0,1.39,1.16,Transit,2016,0.163,2013-10-28,2785307355252.0796,,,100.99750939779642
Kepler-1300 b,Kepler-1300,22.2419092,1.37,,,797.0,6130.0,1.79,1.29,Transit,2016,,2016-05-06,2785307355252.0796,,,
Kepler-1300 b,Kepler-1300,,1.751,,,797.0,6021.0,1.862,,Transit,2016,,2018-09-04,5815269721438.25,,,
Kepler-191 c,Kepler-191,17.73852054,2.11,,0.0,578.0,5275.0,0.787,0.883,Transit,2014,0.1276,2015-08-25,10175571035571.746,,,26.535830360423915
Kepler-191 c,Kepler-191,17.73852054,2.11,,0.0,578.0,5275.0,0.787,0.883,Transit,2014,0.1276,2014-11-21,10175571035571.746,,,26.535830360423915
Kepler-191 c,Kepler-191,17.73852054,2.11,,0.0,578.0,5275.0,0.787,0.883,Transit,2014,0.1276,2014-11-18,10175571035571.746,,,26.535830360423915
Kepler-191 c,Kepler-191,17.73842886,2.47,,0.0,596.0,5105.0,0.868,0.81,Transit,2014,0.1241,2017-05-08,16323086585091.12,,,29.934608552810563
Kepler-191 c,Kepler-191,17.73852054,2.19,,,797.0,5215.0,0.8,0.84,Transit,2014,,2016-05-06,11377419439605.781,,,
Kepler-191 c,Kepler-191,17.73852054,2.028,,,797.0,5191.0,0.755,0.857,Transit,2014,0.12652,2024-12-05,9034732042721.285,,,23.29562478233442
Kepler-191 c,Kepler-191,17.73857,2.02,,0.0,558.0,5235.0,0.73,0.828,Transit,2014,0.125,2013-10-28,8928233357064.775,,,23.07741439282492
Kepler-191 c,Kepler-191,17.738506,1.86,,,797.0,5282.0,0.789,,Transit,2014,0.128,2014-05-14,6970280528106.4,,,26.645407404019725
Kepler-1864 b,Kepler-1864,3.881510019,0.75408365,,,797.0,5854.0,0.979,1.03,Transit,2021,,2021-12-05,464483186798.15674,,,
Kepler-1864 b,Kepler-1864,3.881501,0.61,,0.0,1194.0,5900.0,1.01,0.991,Transit,2021,0.048,2013-10-28,245867389192.56598,,,483.3514543754692
Kepler-1864 b,Kepler-1864,3.88151335,1.04,,0.0,1510.0,6130.0,1.594,1.177,Transit,2021,0.0511,2014-11-21,1218460465310.7817,,,1237.8597514365936
Kepler-1864 b,Kepler-1864,3.88151335,1.04,,0.0,1510.0,6130.0,1.594,1.177,Transit,2021,0.0511,2014-11-18,1218460465310.7817,,,1237.8597514365936
Kepler-1864 b,Kepler-1864,3.88151335,0.643,,,797.0,5858.0,0.987,1.041,Transit,2021,0.049,2024-12-05,287968075049.9832,,,430.461510179159
Kepler-1864 b,Kepler-1864,3.88148385,0.59,,0.0,1156.0,5854.0,0.979,1.03,Transit,2021,0.0488,2017-05-08,222467953374.86398,,,425.82516395477353
Kepler-1864 b,Kepler-1864,3.88151335,1.04,,0.0,1510.0,6130.0,1.594,1.177,Transit,2021,0.0511,2015-08-25,1218460465310.7817,,,1237.8597514365936
Kepler-1865 b,Kepler-1865,2.524009943,1.57686072,,,797.0,5420.0,0.871,0.849,Transit,2021,,2021-12-05,4247089658726.136,,,
Kepler-1865 b,Kepler-1865,2.524018115,1.56,,0.0,1203.0,5420.0,0.871,0.849,Transit,2021,0.0344,2015-08-25,4112304070423.8887,,,498.4381567879167
Kepler-1865 b,Kepler-1865,2.524017517,1.5,,0.0,1203.0,5420.0,0.871,0.849,Transit,2021,0.0344,2017-05-08,3655823344354.4185,,,498.4381567879167
Kepler-1865 b,Kepler-1865,2.524074,1.5,,0.0,1199.0,5392.0,0.86,0.82,Transit,2021,0.034,2013-10-28,3655823344354.4185,,,487.2292054267867
Kepler-1865 b,Kepler-1865,2.524018115,1.56,,0.0,1203.0,5420.0,0.871,0.849,Transit,2021,0.0344,2014-11-18,4112304070423.8887,,,498.4381567879167
Kepler-1865 b,Kepler-1865,2.524018115,1.56,,0.0,1203.0,5420.0,0.871,0.849,Transit,2021,0.0344,2014-11-21,4112304070423.8887,,,498.4381567879167
Kepler-450 b,Kepler-450,28.4548844,6.0834,19.4,,797.0,,1.6,1.334,Transit,2015,,2020-11-13,243865601334254.03,1.15818e+26,474925530154.0221,
Kepler-450 b,Kepler-450,28.454899,5.1,,0.0,737.0,6418.0,1.31,1.18,Transit,2015,0.193,2013-10-28,143688480726506.03,,,70.42413715271735
Kepler-450 b,Kepler-450,28.45489091,6.08,,0.0,769.0,6206.0,1.573,1.305,Transit,2015,0.1993,2017-05-08,243456941838992.16,,,83.2500768628258
Kepler-450 b,Kepler-450,28.45492088,5.93,,0.0,767.0,6215.0,1.57,1.346,Transit,2015,0.2004,2014-11-18,225878817057422.16,,,82.50174086133237
Kepler-450 b,Kepler-450,,6.29,,,797.0,6298.0,1.628,,Transit,2015,,2018-09-04,269564911638507.9,,,
Kepler-450 b,Kepler-450,28.454851,6.14,,0.02,797.0,6197.21,1.64162,1.19,Transit,2015,,2015-05-21,250735910341433.5,,,
Kepler-450 b,Kepler-450,28.45492088,5.95,,,797.0,6263.0,1.56,1.3,Transit,2015,,2016-05-06,228171985598109.25,,,
Kepler-450 b,Kepler-450,28.54105573165,7.18436827,,,795.89,6197.21,1.64162,,Transit,2015,,2022-12-18,401677201761147.8,,,
Kepler-450 b,Kepler-450,28.45492088,5.93,,0.0,767.0,6215.0,1.57,1.346,Transit,2015,0.2004,2015-08-25,225878817057422.16,,,82.50174086133237
Kepler-450 b,Kepler-450,28.45492088,5.93,,0.0,767.0,6215.0,1.57,1.346,Transit,2015,0.2004,2014-11-21,225878817057422.16,,,82.50174086133237
Kepler-450 b,Kepler-450,28.45492088,6.088,,,797.0,6298.0,1.611,1.334,Transit,2015,0.20092,2024-12-05,244419221130121.84,,,91.12763039118443
Kepler-1301 b,Kepler-1301,9.08233411,1.35,,0.0,734.0,5354.0,0.788,0.884,Transit,2016,0.0815,2017-05-08,2665095218034.3716,,,69.20626242279899
Kepler-1301 b,Kepler-1301,9.08237046,1.41,,0.0,734.0,5354.0,0.788,0.884,Transit,2016,0.0815,2015-08-25,3036468376647.269,,,69.20626242279899
Kepler-1301 b,Kepler-1301,,1.411,,,797.0,5359.0,0.826,,Transit,2016,,2018-09-04,3042933530709.8784,,,
Kepler-1301 b,Kepler-1301,9.08237046,1.41,,0.0,734.0,5354.0,0.788,0.884,Transit,2016,0.0815,2014-11-21,3036468376647.269,,,69.20626242279899
Kepler-1301 b,Kepler-1301,9.08237046,1.4,,,797.0,5188.0,0.81,0.85,Transit,2016,,2016-05-06,2972319779824.7476,,,
Kepler-1301 b,Kepler-1301,9.08237046,1.41,,0.0,734.0,5354.0,0.788,0.884,Transit,2016,0.0815,2014-11-18,3036468376647.269,,,69.20626242279899
Kepler-1301 b,Kepler-1301,9.082386,1.38,,0.0,727.0,5331.0,0.76,0.843,Transit,2016,0.08,2013-10-28,2846745768368.653,,,65.67145688712372
Kepler-616 c,Kepler-616,90.4113556,3.37,,0.0,413.0,6004.0,0.977,1.061,Transit,2016,0.4024,2015-08-25,41457310776329.07,,,6.901295571428232
Kepler-616 c,Kepler-616,90.4113556,3.37,,0.0,413.0,6004.0,0.977,1.061,Transit,2016,0.4024,2014-11-21,41457310776329.07,,,6.901295571428232
Kepler-616 c,Kepler-616,90.41119,3.4,,0.0,401.0,5969.0,0.92,1.025,Transit,2016,0.398,2013-10-28,42574364659705.484,,,6.110975413688041
Kepler-616 c,Kepler-616,90.4117992,3.96,,0.0,413.0,6004.0,0.977,1.061,Transit,2016,0.4024,2017-05-08,67266213645345.14,,,6.901295571428232
Kepler-616 c,Kepler-616,90.4113556,3.41,,,797.0,5753.0,0.97,0.98,Transit,2016,,2016-05-06,42951126772729.7,,,
Kepler-616 c,Kepler-616,90.4113556,3.37,,0.0,413.0,6004.0,0.977,1.061,Transit,2016,0.4024,2014-11-18,41457310776329.07,,,6.901295571428232
Kepler-1302 b,Kepler-1302,8.83922659,1.48,,0.0,778.0,5330.0,0.87,0.855,Transit,2016,0.0795,2014-11-18,3511531517375.229,,,87.07786941139135
Kepler-1302 b,Kepler-1302,8.83922659,1.48,,0.0,778.0,5330.0,0.87,0.855,Transit,2016,0.0795,2015-08-25,3511531517375.229,,,87.07786941139135
Kepler-1302 b,Kepler-1302,8.83922659,1.48,,0.0,778.0,5330.0,0.87,0.855,Transit,2016,0.0795,2014-11-21,3511531517375.229,,,87.07786941139135
Kepler-1302 b,Kepler-1302,8.83915,1.4,,0.0,766.0,5278.0,0.83,0.79,Transit,2016,0.077,2013-10-28,2972319779824.7476,,,81.23571144058054
Kepler-1302 b,Kepler-1302,8.83929462,1.94,,0.0,778.0,5330.0,0.87,0.855,Transit,2016,0.0795,2017-05-08,7908909651346.915,,,87.07786941139135
Kepler-1302 b,Kepler-1302,8.83922659,1.43,,,797.0,5236.0,0.82,0.86,Transit,2016,,2016-05-06,3167521248688.7695,,,
Kepler-1302 b,Kepler-1302,,1.585,,,797.0,5335.0,0.712,,Transit,2016,,2018-09-04,4313196302226.425,,,
Kepler-1303 b,Kepler-1303,7.56126152,1.2,,0.0,891.0,5853.0,0.895,0.99,Transit,2016,0.0751,2017-05-08,1871781552309.462,,,150.16717246175148
Kepler-1303 b,Kepler-1303,7.56127224,1.42,,,797.0,5771.0,1.0,1.01,Transit,2016,,2016-05-06,3101533366521.4434,,,
Kepler-1303 b,Kepler-1303,7.56127224,1.25,,0.0,891.0,5853.0,0.895,0.99,Transit,2016,0.0751,2015-08-25,2115638509464.3625,,,150.16717246175148
Kepler-1303 b,Kepler-1303,7.561207,1.16,,0.0,878.0,5823.0,0.88,0.984,Transit,2016,0.075,2013-10-28,1690773343676.8691,,,142.60169519112227
Kepler-1303 b,Kepler-1303,7.56127224,1.25,,0.0,891.0,5853.0,0.895,0.99,Transit,2016,0.0751,2014-11-18,2115638509464.3625,,,150.16717246175148
Kepler-1303 b,Kepler-1303,,1.334,,,797.0,5844.0,0.991,,Transit,2016,,2018-09-04,2571454909064.559,,,
Kepler-1303 b,Kepler-1303,7.56127224,1.25,,0.0,891.0,5853.0,0.895,0.99,Transit,2016,0.0751,2014-11-21,2115638509464.3625,,,150.16717246175148
Kepler-395 c,Kepler-395,34.9894475,1.25,,0.0,264.0,3735.0,0.4,0.413,Transit,2014,0.1561,2014-11-18,2115638509464.3625,,,1.1512544222802934
Kepler-395 c,Kepler-395,34.9894475,1.78,,,797.0,3976.0,0.56,0.59,Transit,2014,,2016-05-06,6109018375694.674,,,
Kepler-395 c,Kepler-395,,1.671,,,797.0,3915.0,0.567,0.607,Transit,2014,,2016-02-10,5054064431814.208,,,
Kepler-395 c,Kepler-395,34.9894475,1.25,,0.0,264.0,3735.0,0.4,0.413,Transit,2014,0.1561,2014-11-21,2115638509464.3625,,,1.1512544222802934
Kepler-395 c,Kepler-395,34.9897847,1.14,,0.0,292.0,3765.0,0.521,0.526,Transit,2014,0.1691,2017-05-08,1604818708411.325,,,1.7184735967406577
Kepler-395 c,Kepler-395,34.98870981,0.96,,,797.0,3897.0,0.644287,0.622827,Transit,2014,,2015-11-18,958352154782.4445,,,
Kepler-395 c,Kepler-395,34.98956,1.336,,,341.0,3931.0,0.549,0.578,Transit,2014,0.1743,2017-11-16,2583038021915.226,,,2.134306565142767
Kepler-395 c,Kepler-395,,1.411,,,797.0,3765.0,0.644,,Transit,2014,,2018-09-04,3042933530709.8784,,,
Kepler-395 c,Kepler-395,34.989262,1.32,,,797.0,4262.0,0.556,,Transit,2014,0.177,2014-05-14,2491341246123.895,,,2.93326663477518
Kepler-395 c,Kepler-395,34.9894475,1.25,,0.0,264.0,3735.0,0.4,0.413,Transit,2014,0.1561,2015-08-25,2115638509464.3625,,,1.1512544222802934
Kepler-395 c,Kepler-395,34.987,1.18,,,797.0,3735.0,0.4,0.413,Transit,2014,,2016-03-02,1779743626998.9119,,,
Kepler-395 c,Kepler-395,34.98804,1.28,,0.0,312.0,4050.0,0.523,0.547,Transit,2014,0.171,2013-10-28,2271649552076.906,,,2.2673886071382507
Kepler-132 c,Kepler-132,6.414914,1.28,,,797.0,6003.0,1.178,,Transit,2014,0.068,2014-05-14,2271649552076.906,,,351.10809236149566
Kepler-132 c,Kepler-132,6.41490515,1.31,,,797.0,6023.0,1.1,1.03,Transit,2014,,2016-05-06,2435147720898.6875,,,
Kepler-132 c,Kepler-132,6.41491277,1.4,,0.0,1069.0,5931.0,1.101,0.929,Transit,2014,0.0659,2017-05-08,2972319779824.7476,,,311.1789529810996
Kepler-132 c,Kepler-132,6.415,2.27,,,1179.0,5879.0,1.408,1.023,Transit,2014,0.0681,2014-11-19,12670361212518.877,,,460.06546802922463
Kepler-132 c,Kepler-132,6.41490515,1.24,,0.0,1042.0,5921.0,1.045,0.919,Transit,2014,0.0657,2014-11-18,2065268304624.118,,,280.1410785852968
Kepler-132 c,Kepler-132,6.41490515,1.24,,0.0,1042.0,5921.0,1.045,0.919,Transit,2014,0.0657,2015-08-25,2065268304624.118,,,280.1410785852968
Kepler-132 c,Kepler-132,6.41490515,1.24,,0.0,1042.0,5921.0,1.045,0.919,Transit,2014,0.0657,2014-11-21,2065268304624.118,,,280.1410785852968
Kepler-132 c,Kepler-132,6.414842,1.28,,0.0,1025.0,5925.0,1.03,0.982,Transit,2014,0.067,2013-10-28,2271649552076.906,,,262.40552384940463
Kepler-132 c,Kepler-132,6.41490515,1.234,,,797.0,5910.0,1.038,0.929,Transit,2014,0.06596,2024-12-05,2035433432525.5715,,,272.1936860885585
Kepler-1304 b,Kepler-1304,16.1288853,2.31,,0.0,627.0,5295.0,0.821,0.756,Transit,2016,0.1138,2014-11-21,13352031990945.246,,,36.86042668814211
Kepler-1304 b,Kepler-1304,,6.983,,,797.0,5374.0,2.584,,Transit,2016,,2018-09-04,368839607053878.7,,,
Kepler-1304 b,Kepler-1304,16.1288853,2.31,,0.0,627.0,5295.0,0.821,0.756,Transit,2016,0.1138,2015-08-25,13352031990945.246,,,36.86042668814211
Kepler-1304 b,Kepler-1304,16.1289679,2.94,,0.0,715.0,5392.0,1.087,0.888,Transit,2016,0.1202,2017-05-08,27526653480956.98,,,62.27939675061644
Kepler-1304 b,Kepler-1304,16.1288853,2.29,,,797.0,5259.0,0.81,0.85,Transit,2016,,2016-05-06,13008219949124.568,,,
Kepler-1304 b,Kepler-1304,16.12822,1.9,,0.0,632.0,5298.0,0.85,0.79,Transit,2016,0.116,2013-10-28,7429716242645.023,,,38.11223337330069
Kepler-1304 b,Kepler-1304,16.1288853,2.31,,0.0,627.0,5295.0,0.821,0.756,Transit,2016,0.1138,2014-11-18,13352031990945.246,,,36.86042668814211
Kepler-1305 b,Kepler-1305,13.5630972,1.75,,0.0,733.0,5853.0,0.895,0.99,Transit,2016,0.1109,2014-11-21,5805312069970.211,,,68.86392702676136
Kepler-1305 b,Kepler-1305,13.5631157,1.75,,0.0,733.0,5853.0,0.895,0.99,Transit,2016,0.1109,2017-05-08,5805312069970.211,,,68.86392702676136
Kepler-1305 b,Kepler-1305,13.56315,1.76,,0.0,725.0,5835.0,0.88,0.99,Transit,2016,0.111,2013-10-28,5905401472293.677,,,65.64135517840772
Kepler-1305 b,Kepler-1305,13.5630972,1.88,,,797.0,5701.0,0.96,0.97,Transit,2016,,2016-05-06,7197554670571.307,,,
Kepler-1305 b,Kepler-1305,13.5630972,1.75,,0.0,733.0,5853.0,0.895,0.99,Transit,2016,0.1109,2014-11-18,5805312069970.211,,,68.86392702676136
Kepler-1305 b,Kepler-1305,,2.152,,,797.0,5854.0,1.099,,Transit,2016,,2018-09-04,10795387241449.746,,,
Kepler-1305 b,Kepler-1305,13.5630972,1.75,,0.0,733.0,5853.0,0.895,0.99,Transit,2016,0.1109,2015-08-25,5805312069970.211,,,68.86392702676136
Kepler-1306 b,Kepler-1306,16.29595382,1.76,,0.0,676.0,5796.0,0.871,0.966,Transit,2016,0.1245,2014-11-21,5905401472293.677,,,49.7629164022146
Kepler-1306 b,Kepler-1306,16.29595382,1.91,,,797.0,5727.0,0.97,0.98,Transit,2016,,2016-05-06,7547646062888.936,,,
Kepler-1306 b,Kepler-1306,16.29595382,1.76,,0.0,676.0,5796.0,0.871,0.966,Transit,2016,0.1245,2015-08-25,5905401472293.677,,,49.7629164022146
Kepler-1306 b,Kepler-1306,16.29571,1.8,,0.0,671.0,5788.0,0.86,0.972,Transit,2016,0.125,2013-10-28,6317262739044.437,,,47.86143069274094
Kepler-1306 b,Kepler-1306,,1.867,,,797.0,5493.0,0.982,,Transit,2016,,2018-09-04,7049273785721.484,,,
Kepler-1306 b,Kepler-1306,16.29595382,1.76,,0.0,676.0,5796.0,0.871,0.966,Transit,2016,0.1245,2014-11-18,5905401472293.677,,,49.7629164022146
Kepler-1306 b,Kepler-1306,16.2959916,1.83,,0.0,678.0,5495.0,0.961,0.932,Transit,2016,0.123,2017-05-08,6638419508199.283,,,50.14204586612366
Kepler-619 d,Kepler-619,11.67889977,4.38399983,,,797.0,6122.0,0.964,1.041,Transit,2023,,2023-05-16,91268940799390.22,,,
Kepler-619 d,Kepler-619,11.678948452,4.35,,0.0,830.0,6122.0,0.964,1.041,Transit,2023,0.1021,2014-11-18,89161875545459.89,,,112.81597341486219
Kepler-619 d,Kepler-619,11.67894236,4.17,,0.0,830.0,6122.0,0.964,1.041,Transit,2023,0.1021,2017-05-08,78545189073934.16,,,112.81597341486219
Kepler-619 d,Kepler-619,11.678907,9.0,,0.0,832.0,6119.0,0.98,1.07,Transit,2023,0.103,2013-10-28,789657842380554.4,,,114.33895668762017
Kepler-619 d,Kepler-619,11.678948452,4.35,,0.0,830.0,6122.0,0.964,1.041,Transit,2023,0.1021,2015-08-25,89161875545459.89,,,112.81597341486219
Kepler-619 d,Kepler-619,11.678948452,3.987,,,797.0,5816.0,0.884,0.993,Transit,2023,0.10055,2024-12-05,68651515925838.24,,,79.67694646912187
Kepler-619 d,Kepler-619,11.678948452,4.35,,0.0,830.0,6122.0,0.964,1.041,Transit,2023,0.1021,2014-11-21,89161875545459.89,,,112.81597341486219
Kepler-1866 b,Kepler-1866,11.6601366,1.68,,0.0,840.0,6089.0,1.024,1.125,Transit,2021,0.1047,2014-11-21,5136168579537.163,,,118.46366277542504
Kepler-1866 b,Kepler-1866,11.6601366,1.68,,0.0,840.0,6089.0,1.024,1.125,Transit,2021,0.1047,2014-11-18,5136168579537.163,,,118.46366277542504
Kepler-1866 b,Kepler-1866,11.6601366,1.68,,0.0,840.0,6089.0,1.024,1.125,Transit,2021,0.1047,2015-08-25,5136168579537.163,,,118.46366277542504
Kepler-1866 b,Kepler-1866,11.66009998,2.08215108,,,797.0,5791.0,1.083,1.03,Transit,2021,,2021-12-05,9777957385323.523,,,
Kepler-1866 b,Kepler-1866,11.6601667,2.08,,0.0,834.0,5791.0,1.083,1.03,Transit,2021,0.1016,2017-05-08,9747683722486.254,,,115.12733918714648
Kepler-1866 b,Kepler-1866,11.65975,1.14,,0.0,805.0,6021.0,0.94,1.04,Transit,2021,0.102,2013-10-28,1604818708411.325,,,100.55984211693273
Kepler-137 b,Kepler-137,8.43639364,1.746,,,797.0,5237.0,0.851,0.85,Transit,2014,0.07688,2024-12-05,5765595135831.901,,,83.03427093156004
Kepler-137 b,Kepler-137,8.436404,1.61,,0.0,778.0,5348.0,0.858,0.908,Transit,2014,0.079,2013-10-28,4520526845140.965,,,86.9322054649563
Kepler-137 b,Kepler-137,,1.614,,,797.0,5237.0,0.856,,Transit,2014,,2018-09-04,4554303992486.61,,,
Kepler-137 b,Kepler-137,8.436387,1.47,,,797.0,5187.0,0.802,,Transit,2014,0.077,2014-05-14,3440831685119.6226,,,70.75008867335607
Kepler-137 b,Kepler-137,8.43639364,1.66,,0.0,756.0,5343.0,0.809,0.907,Transit,2014,0.0786,2014-11-18,4954909066899.861,,,77.78347799296553
Kepler-137 b,Kepler-137,8.43639364,1.69,,,797.0,5268.0,0.81,0.87,Transit,2014,,2016-05-06,5228432895093.335,,,
Kepler-137 b,Kepler-137,8.43639829,1.5,,0.0,742.0,5188.0,0.795,0.814,Transit,2014,0.0757,2017-05-08,3655823344354.4185,,,71.984182731136
Kepler-137 b,Kepler-137,8.43639364,1.66,,0.0,756.0,5343.0,0.809,0.907,Transit,2014,0.0786,2015-08-25,4954909066899.861,,,77.78347799296553
Kepler-137 b,Kepler-137,8.43639364,1.66,,0.0,756.0,5343.0,0.809,0.907,Transit,2014,0.0786,2014-11-21,4954909066899.861,,,77.78347799296553
Kepler-1307 b,Kepler-1307,18.01621096,2.47,,0.0,768.0,6245.0,1.065,1.049,Transit,2016,0.1369,2014-11-18,16323086585091.12,,,82.93098056172441
Kepler-1307 b,Kepler-1307,18.0166,3.0,,0.0,767.0,6242.0,1.08,1.1,Transit,2016,0.139,2013-10-28,29246586754835.348,,,82.5672229941371
Kepler-1307 b,Kepler-1307,18.01621096,2.47,,0.0,768.0,6245.0,1.065,1.049,Transit,2016,0.1369,2015-08-25,16323086585091.12,,,82.93098056172441
Kepler-1307 b,Kepler-1307,18.0161227,2.39,,0.0,768.0,6245.0,1.065,1.049,Transit,2016,0.1369,2017-05-08,14787853089017.965,,,82.93098056172441
Kepler-1307 b,Kepler-1307,18.01621096,2.47,,0.0,768.0,6245.0,1.065,1.049,Transit,2016,0.1369,2014-11-21,16323086585091.12,,,82.93098056172441
